,Time,Latitude,Longitude,Bitrate,Latency,DISTANCE_CENTER,DISTANCE_AP_RUESTHALLE,DISTANCE_AP_GARAGE
34,11:36:27,52.315927785,10.561821574,21.0,167.0,6.082835195770883,40.47863735351977,43.19895313913342
35,11:36:28,52.315922479,10.561898734,10.5,304.0,8.873432411934806,45.74735547294827,38.11838767815068
36,11:36:29,52.315917061,10.561976767,21.0,55.3,13.338658477694135,51.08134104993044,33.046234061132
37,11:36:30,52.315911786,10.562056072,21.0,44.9,18.376437877313887,56.50549490462006,28.012741786724376
38,11:36:31,52.315906023,10.562134953,10.5,52.4,23.557079868489808,61.90583126557118,23.155217051289057
39,11:36:32,52.315900386,10.562212051,10.5,188.0,28.705122193196395,67.18675817338438,18.70665212930542
40,11:36:33,52.315894968,10.562288338,21.0,280.0,33.84473960217334,72.41318094043316,14.87618323994821
41,11:36:34,52.315889589,10.562361976,10.5,120.0,38.82995634632111,77.46045107194435,12.197124554342341
42,11:36:35,52.315883055,10.562433227,10.5,48.3,43.666424007481005,82.35452247184587,11.135408694607447
43,11:36:36,52.315877876,10.562502829,0.0,140.0,48.40622880149654,87.12836053893216,12.214338463548442
44,11:36:37,52.315872048,10.562572991,21.0,61.0,53.19219774451031,91.94610529182197,14.816582224532825
45,11:36:39,52.315862622,10.562714301,73.4,111.0,62.8444547425963,101.63305214458973,22.52015502195663
46,11:36:40,52.315857797,10.562785425,94.4,9.81,67.70733012520618,106.5097949713523,26.886302254515844
47,11:36:41,52.315851023,10.562860739,73.4,10.5,72.86598714402427,111.68855196682759,31.629363058999395
48,11:36:42,52.315844069,10.562938648,83.9,15.9,78.20661796221091,117.0463992625466,36.66485785035269
49,11:36:43,52.315837146,10.563019403,73.4,28.5,83.7445212890065,122.59831685516963,41.976093800897026
50,11:36:44,52.315829893,10.563102609,52.4,11.8,89.45421645834863,128.32068582532108,47.50682367330906
51,11:36:45,52.31582205,10.563186887,41.9,24.1,95.24357935336019,134.12249062204853,53.14770667346568
52,11:36:46,52.315815437,10.563271066,21.0,26.5,101.01971109478266,139.90597349223262,58.82337729604868
53,11:36:47,52.315810328,10.563354098,21.0,43.7,106.70744973929568,145.59648584380525,64.44815518359184
54,11:36:48,52.315805976,10.563434419,21.0,123.0,112.20519194072706,151.09520500858332,69.9017104763024
55,11:36:49,52.315804576,10.563509826,21.0,22.7,117.3460486073068,156.23053247267603,75.03614746084718
56,11:36:50,52.315800792,10.56357449,10.5,29.4,121.7741794611781,160.66019541151493,79.43286945079909
57,11:36:51,52.315789044,10.563621229,0.0,40.5,125.04850794766118,163.95486613764467,82.600113499302
